order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time
1478259,68446,Hill Country Fried Chicken,Southern,12.47,Weekend,Not given,29,28
1479971,160032,Chumley's,American,17.53,Weekday,5,29,19
1496310,432237,Financier Patisserie (20% off),Dessert,13.86,Weekday,4,23,19
1481320,27798,Philippe,Chinese,21.38,Weekday,3,21,21
1483230,240502,Epistrophy,Italian,8.98,Weekend,4,20,26
1476734,148327,Shake Shack,American,33.03,Weekday,Not given,31,28
1482682,368320,Blue Smoke,BBQ,16.39,Weekend,5,28,26
1492627,377436,La Grenouille,French,13.76,Weekday,5,25,21
1484925,102546,Miss Ada,Middle Eastern,17.54,Weekend,4,35,23
1487073,131005,Arrogant Swine,BBQ,4.5,Weekday,Not given,23,21
1493210,232216,BBQ Chicken,Korean,23.35,Weekend,5,20,25
1496494,132388,Caffe Dante,Coffee,9.96,Weekday,4,22,33
1481071,271373,Nish Nush,Middle Eastern,17.24,Weekend,5,35,27
1496660,169397,Blue Smoke,BBQ,17.63,Weekday,Not given,28,21
1485712,494249,Buddha Bodai,Vegetarian,18.56,Weekend,5,30,15
1492244,475147,Au Za'atar,Middle Eastern,19.17,Weekend,4,30,30
1479640,384554,Miznon,Middle Eastern,9.74,Weekday,4,24,23
1479410,77827,Nebraska Steakhouse,Steakhouse,19.23,Weekday,5,25,16
1494775,475859,The Campbell,American,20.99,Weekday,4,32,26
1484965,108221,Irving Farm,Coffee,28.01,Weekday,4,29,31
1481831,493826,[Gran Electrica],Mexican,6.51,Weekday,5,28,18
1490321,317827,Kajitsu,Vegetarian,7.97,Weekend,Not given,33,27
1490899,64466,Lucali,Italian,24.7,Weekend,Not given,31,28
1496433,359161,Ninth Street Espresso,Coffee,11.6,Weekend,4,33,25
1494393,223970,Del Posto $0 Delivery Fee,Italian,22.79,Weekend,Not given,22,27
1479565,483335,Sugar Factory,American,12.93,Weekday,4,21,29
1494731,330779,Ramen Lab,Japanese,12.68,Weekday,Not given,25,30
1489816,79370,Le Bernardin _¤¾Ñ¼,France,19.45,Weekend,Not given,23,26
1482671,136409,Birds of a Feather,Chinese,12.1,Weekend,5,20,30
1478467,419008,Lombardi's,Italian,21.0,Weekday,4,28,22
1492719,296454,Toloache,Mexican,18.46,Weekend,5,29,25
1490141,472302,Bibble & Sip,Bakery,20.8,Weekday,4,24,31
1491062,429052,Magnolia Bakery,Bakery,9.94,Weekend,4,29,24
1488852,266329,The Halal Guys,Middle Eastern,14.62,Weekend,3,32,28
1491555,201398,Club A Steakhouse,Steakhouse,30.21,Weekday,4,26,28
1493913,172952,Del Frisco's,Steakhouse,23.01,Weekday,3,21,23
1492148,166186,The Smith,American,23.4,Weekday,4,26,24
1493559,312349,Delice & Sarrasin,Vegetarian,11.14,Weekend,4,34,23
1476642,277898,Blue Ribbon Fried Chicken,American,12.18,Weekend,Not given,25,17
1493908,190572,Toloache,Mexican,15.96,Weekend,3,20,19
1478728,229543,Cosme (permanently closed),Mexican,30.62,Weekend,5,31,17
1483223,255618,Planta,Vegetarian,10.35,Weekday,5,27,33
1477318,42408,UVA Wine Bar & Restaurant,Italian,14.65,Weekday,5,32,25
1493605,303480,Black Tap,American,16.02,Weekday,5,27,19
1496452,152196,Palma (permanently closed),Italian,10.24,Weekend,Not given,26,26
1486395,36312,Lincoln Ristorante,Italian,8.05,Weekend,5,30,28
1483550,56167,Tabata Ramen,Japanese,8.68,Weekday,4,23,21
1486543,165377,Hary's,Steakhouse,19.83,Weekday,5,32,24
1491733,16536,Lincoln Ristorante,Italian,20.08,Weekend,Not given,31,17
1491263,11302,Daniel,French,24.27,Weekday,Not given,33,18
1488338,296622,Fraunces Tavern Ã±,American,9.65,Weekend,Not given,32,28
1488213,374876,Del Frisco's,Steakhouse,14.03,Weekday,5,28,19
1496006,249558,Serendipity 3,Ice Cream,13.34,Weekend,4,22,18
1483617,473001,Babbo,Italian,18.66,Weekend,5,21,33
1488450,419056,La Colombe,Coffee,24.35,Weekday,5,31,28
1483488,319596,Modern Love Brooklyn,Vegetarian,4.7,Weekday,5,30,21
1479571,104976,Laser Wolf *NEW*,Middle Eastern,6.01,Weekday,Not given,28,31
1484001,482954,Lucali,Italian,23.29,Weekend,5,20,21
1489918,116555,Mudspot,Coffee,27.07,Weekend,5,35,33
1477209,17495,Prosperity Dumpling,Chinese,12.18,Weekday,Not given,26,24
1492527,2705,thursday kitchen,Korean,20.66,Weekday,4,20,23
1486648,42385,The Variety Coffee Roasters,Coffee,18.17,Weekday,Not given,24,26
1476749,351799,Sushi  of  Gari  Tribeca,Japanese,9.55,Weekend,4,35,25
1478284,139885,Blue Ribbon Fried Chicken,American,8.2,Weekend,5,34,17
1496165,333084,Orwashers,Bakery,9.92,Weekday,5,27,28
1486998,421646,Strip House,Steakhouse,32.76,Weekday,Not given,25,23
1481449,461789,Brunswick,Coffee,16.03,Weekend,3,26,15
1485199,30017,Asiate,American,19.68,Weekend,4,21,19
1479091,57840,OddFellows,Ice Cream,9.29,Weekday,Not given,23,23
1478235,114234,The Meatball Shop,Italian,19.4,Weekend,Not given,20,16
1478851,310885,The Pool,American,14.78,Weekday,Not given,27,32
1478159,57943,Shake Shack,American,15.76,Weekend,3,35,29
1494392,355410,Blackbarn,American,13.18,Weekend,Not given,29,22
1484197,112512,Pier A Harbor House,american,25.7,Weekday,5,29,15
1481753,313212,The Campbell,American,24.9,Weekday,4,25,23
1491966,397785,Pies 'n' Thighs,Southern,26.33,Weekend,5,28,29
1493017,59516,Underwest Donuts,Bakery,24.41,Weekday,5,26,24
1489013,480572,Yoon Haeundae Galbi,Korean,24.39,Weekend,Not given,31,25
1489291,339789,bobwhite counter,Southern,15.79,Weekend,4,31,23
1482224,314856,DeStefano's (UES),Steakhouse,28.95,Weekday,4,20,25
1483097,142853,STK,Steakhouse,15.95,Weekend,5,29,24
1496533,57238,bobwhite counter,Southern,6.08,Weekend,4,25,20
1487977,485444,sweetgreen Brooklyn,Vegetarian,15.9,Weekday,4,26,30
1496986,157941,The Capital Grille,Steakhouse,16.22,Weekend,5,25,15
1495130,304360,B&H Dairy,Vegetarian,20.54,Weekend,3,27,28
1483049,341026,Chez Josephine,French,22.23,Weekday,5,24,27
1490222,272236,Le Pain Quotidien (archived),Vegetarian,6.18,Weekend,Not given,20,24
1492070,269351,La Esquina,Mexican,15.38,Weekday,5,29,20
1491142,468644,Shojin,Vegetarian,4.96,Weekday,5,26,27
1485035,150913,Don Angie,Italian,13.66,Weekday,Not given,27,20
1487720,63623,Mu Ramen,Japanese,32.88,Weekday,5,24,25
1487860,169678,Piccolo Cafe,Coffee,13.23,Weekday,5,30,19
1485291,321519,Gaonnuri,American,14.43,Weekend,3,25,17
1480299,343424,Root & Bone,Southern,25.9,Weekday,Not given,26,24
1490629,433815,New Wonjo,Korean,14.4,Weekend,Not given,29,22
1489795,145957,Gramercy Tavern,American,26.31,Weekday,3,26,20
1496499,232176,Sweet Chick,Southern,14.78,Weekend,4,20,24
1496833,126050,Industry Kitchen,American ,22.73,Weekday,5,29,21
1477664,47440,Blue Ribbon Fried Chicken,American,29.3,Weekend,4,28,16
1482317,228321,Spicy Moon,Vegetarian,24.8,Weekday,4,20,22
1483153,125235,Atoboy,Korean,22.45,Weekend,5,23,26
1476979,81166,Dos Caminos,Mexican,6.11,Weekend,5,26,21
1488972,411612,Sullivan Street Bakery,Bakery,24.77,Weekday,4,24,20
1480154,210367,Dominique Ansel,Bakery,18.61,Weekend,5,29,16
1495561,117659,Mighty Quinn's BBQ,BBQ,16.62,Weekend,5,27,15
1487859,273282,Tasty Hand-Pulled Noodles,Chinese,18.51,Weekday,4,24,22
1494215,34856,Dudley's,Australian,10.86,Weekend,Not given,23,24
1492473,154623,Pita Grill,Middle Eastern,17.72,Weekend,Not given,30,33
1492652,384777,Her Name is Han,Korean,21.1,Weekday,5,23,27
1485514,13427,Culture Espresso,Coffee,25.1,Weekday,Not given,20,20
1490616,347158,Old Homestead,Steakhouse,24.82,Weekday,Not given,32,15
1484635,343073,ABCV,Vegetarian,23.54,Weekday,3,25,23
1490686,100558,Saba,Middle Eastern,17.16,Weekday,Not given,35,28
1484412,277181,Le Rock,French,7.34,Weekend,5,25,22
1486391,448632,Ess-a-Bagel,Deli,21.48,Weekday,3,20,19
1480906,229126,Dudley's,Australian,10.41,Weekday,4,26,20
1488414,362565,Maman,Coffee,16.81,Weekend,5,32,27
1479456,345189,Great NY Noodletown,Chinese,16.15,Weekday,5,24,29
1487400,271134,Upstate Stock,Coffee,25.88,Weekday,4,28,18
1496571,174153,Minetta Tavern,american,16.23,Weekend,Not given,28,22
1479494,26109,Congee Village,Chinese,19.06,Weekday,Not given,33,21
1491059,474159,Mercadito,Mexican Food,15.02,Weekend,Not given,26,31
1487139,482526,Al di La Ã©,Italian,16.73,Weekend,5,30,28
1492855,120397,Empellon,Mexican,25.26,Weekday,4,27,23
1492295,306037,Mile End Deli,Deli,24.07,Weekday,3,35,24
1495855,11116,Ippudo,Japanese,15.51,Weekend,5,28,23
1478421,59673,Dig Inn Seasonal Market,American,15.71,Weekday,5,27,26
1490194,118184,Nish Nush,Middle Eastern,19.67,Weekend,Not given,34,15
1477648,110792,Blue Ribbon Sushi,Japanese,16.06,Weekend,Not given,24,21
1488191,493377,The Halal Guys,Middle Eastern,14.83,Weekday,5,24,18
1494248,87590,Buvette,French,10.41,Weekend,5,22,26
1487825,346827,Mr. K's Chelsea,Chinese,19.74,Weekday,4,34,27
1486498,411820,Kang Ho Dong Baekjeong,Korean,18.06,Weekday,Not given,31,21
1484794,284036,Carnegie Deli,Deli,29.48,Weekend,Not given,33,25
1481888,478049,Hide-Chan Ramen,Japanese,11.14,Weekday,3,24,22
1482357,39333,The Pool,American,12.38,Weekday,Not given,28,17
1485838,491148,Au Za'atar,Middle Eastern,30.57,Weekend,4,33,27
1495890,174988,Fat Choy,Vegetarian,11.88,Weekday,5,31,28
1484264,483855,La Grenouille,French,8.71,Weekday,4,22,29
1481357,391570,OddFellows,Ice Cream,28.11,Weekday,3,27,15
1487950,397502,The Boathouse,American,21.64,Weekend,4,20,25
1491415,396131,King Cole Bar,American,8.13,Weekend,4,26,33
1484041,25237,UNION SQUARE CAFE,American,18.2,Weekday,4,25,21
1486624,208015,Clinton St. Baking Company,American,24.02,Weekend,3,20,27
1488186,123502,Le Coucou Ã±,French,30.27,Weekend,Not given,25,15
1481304,108535,Di Fara Pizza,Italian,13.85,Weekend,4,27,22
1490715,29646,Oriental Garden,Chinese,15.57,Weekend,3,30,22
1487554,66576,White Horse Tavern,American,19.21,Weekday,5,28,29
1478463,112463,Sacred Chow,Vegetarian,17.44,Weekend,5,26,21
1485480,188046,Casa Enrique,Mexican,25.39,Weekday,3,28,19
1482617,26551,Charlie Bird,Italian,4.5,Weekday,5,24,26
1486266,37265,The Donut Pub,Bakery,23.78,Weekend,Not given,24,27
1480855,175820,La Mercerie,French,24.01,Weekend,4,28,21
1490874,443993,Stumptown (20% off),Coffee,12.55,Weekday,5,23,21
1487369,258074,Cherche Midi $0 Delivery Fee,French,4.5,Weekend,Not given,35,20
1483871,137223,Melba's,Southern,24.9,Weekday,Not given,32,18
1493105,145604,Chez Josephine,France,16.5,Weekday,5,33,20
1493410,35419,Carne Mare,Steakhouse,10.4,Weekend,Not given,34,20
1494576,346148,Don Angie,Italian,33.07,Weekend,Not given,20,15
1477910,39702,Frank Restaurant,Italian,12.08,Weekday,4,20,31
1486336,181599,Gazala's,Middle Eastern,9.85,Weekday,5,23,21
1482054,12241,Souen,Vegetarian,29.42,Weekend,Not given,30,21
1486225,379434,Pita Grill,Middle Eastern,16.11,Weekend,5,27,30
1485545,229911,V-Spot,Vegetarian,25.68,Weekend,4,31,19
1497061,224687,Da Silvano,Italian,14.22,Weekday,Not given,27,28
1485753,119457,Everyman Espresso (archived),Coffee,17.1,Weekday,5,25,19
1493160,204762,Maison Premiere (closed),French,8.01,Weekday,4,27,22
1476794,73274,S'MAC,American,9.56,Weekend,Not given,27,20
1487009,458997,Jin Ramen,Japanese,19.32,Weekend,5,23,26
1496379,99259,Oiji,Korean,18.83,Weekday,5,24,32
1484982,486110,Angel's Share,Japanese,17.97,Weekend,5,30,25
1480703,94910,Robert,American,21.58,Weekend,5,21,17
1497158,51002,Hole in the Wall,Australian,20.73,Weekend,3,30,19
1483702,212681,Zabar's,Deli,25.41,Weekday,5,23,26
1492525,387106,Jin Ramen,Japanese,22.05,Weekday,3,29,17
1493029,295472,Let's Meat BBQ,Korean,13.02,Weekday,4,20,29
1489257,317726,Water's Edge,American,22.88,Weekend,4,32,33
1485899,282639,Epistrophy,Italian,20.16,Weekend,5,25,24
1483497,105600,Battery Gardens,American,16.42,Weekday,5,30,20
1496346,376689,Tavern on the Green,American,23.88,Weekend,3,22,27
1489578,61056,Bemelmans Bar,American,28.81,Weekday,5,24,24
1495032,479600,Ruth's Chris,Steakhouse,13.52,Weekday,5,24,29
1486544,377049,Strip House,Steakhouse,30.13,Weekday,5,23,22
1496257,498693,Primehouse,Steakhouse,8.66,Weekday,5,26,23
1494101,148332,Mad for Chicken,Korean,19.43,Weekday,5,28,28
1477277,59749,Bareburger,American,16.49,Weekday,Not given,31,27
1485528,446260,The Pool (permanently closed),American,23.57,Weekday,5,22,25
1476689,305522,Shake Shack,American,24.2,Weekday,4,29,29
1493483,57916,Empire Steak House,Steakhouse,4.5,Weekday,5,25,20
1494554,338591,Roberta's,Italian,18.69,Weekend,3,28,23
1487713,116022,H&H Bagels (closed),Deli,17.68,Weekend,4,25,25
1481743,344491,Homecoming,Coffee,22.58,Weekend,5,24,22
1480442,272087,Water's Edge,American,4.5,Weekday,Not given,35,19
1495683,297294,St Kilda,Australian,25.27,Weekday,4,33,25
1488947,252456,Daniel,Parisian,18.9,Weekday,4,22,22
1482760,278629,Peter Luger Steak House,Steakhouse,19.05,Weekday,Not given,22,31
1489614,292818,Blackbarn,American,18.35,Weekday,Not given,29,26
1482404,154698,Bien Cuit,Bakery,14.05,Weekend,3,23,26
1495510,103221,Westlight,American,19.86,Weekend,Not given,20,28
1485450,17112,Gregory's Coffee,Coffee,32.45,Weekend,3,31,24
1482349,284700,The Spotted Pig _Àü£¾÷´,American,11.95,Weekday,Not given,27,27
1488776,58284,Smith & Wollensky,Steakhouse,21.03,Weekday,3,35,22
1485529,6087,Prince Street Pizza,Italian,18.31,Weekday,5,28,21
1486089,372593,Da Silvano,Italian,21.39,Weekday,5,35,31
1495968,287132,Oiji Mi,Korean,19.71,Weekday,5,27,22
1491352,486033,Peacefood Cafe,Vegetarian,6.69,Weekend,4,22,19
1478377,399584,The Meatball Shop,Italian,6.4,Weekend,Not given,23,20
1491574,198682,Trinity Place,American,9.59,Weekday,5,30,17
1488767,118874,Chez Josephine,French,17.59,Weekend,Not given,24,21
1486988,103756,Emilio's Ballato,Italian,23.27,Weekday,Not given,24,29
1495320,67237,Mamoun's,Middle Eastern,11.96,Weekend,4,28,17
1492954,55902,Brooklyn Roastnig Company,Coffee,19.22,Weekday,5,29,24
1483777,238029,Toloache,Mexican,10.24,Weekday,5,31,25
1484744,376461,Lombardi's,Italian,10.01,Weekend,4,35,20
1496131,387545,Club A Steakhouse,Steakhouse,13.61,Weekend,3,21,22
1498504,49680,Mu Ramen - Financial District,Japanese,4.52,Weekday,Not given,25,26
1487936,444045,The Brandy Library,american,18.98,Weekend,Not given,26,29
1493593,270799,Maialino,Italian,15.64,Weekend,Not given,27,23
1483399,339890,Le Bernardin,French Food,35.0,Weekend,3,27,32
1487612,72384,Locanda Verde,Italian,29.62,Weekend,4,25,17
1492700,263089,Oriental Garden,Chinese,35.0,Weekend,Not given,20,24
1479807,407274,Sylvia's - $5 off first order,Southern,24.41,Weekend,3,29,31
1490459,284072,Minetta Tavern,American,16.25,Weekend,Not given,28,18
1488738,263921,Nebraska Steakhouse,Steakhouse,9.82,Weekend,Not given,31,28
1479805,341715,La Mercerie,French,15.47,Weekend,4,25,33
1495979,160738,St Kilda,Australian,16.01,Weekend,Not given,21,17
1481908,377763,De Robertis,Coffee,10.41,Weekend,Not given,34,23
1492755,319355,Mudspot,Coffee,21.43,Weekday,4,22,26
1493304,55666,Take31,Korean,16.15,Weekend,3,28,20
1489783,341664,John's of Bleecker Street,Italian,9.59,Weekday,Not given,23,25
1486143,211721,Balthazar (archived),French,25.03,Weekday,5,28,24
1485420,285868,Homecoming,Coffee,10.12,Weekday,5,30,21
1496386,56251,Barney Greengrass $1.99 Delivery,Deli,15.26,Weekday,3,28,25
1491409,137529,Hometown Bar-B-Que,BBQ,4.74,Weekend,5,23,23
1494939,439505,Fette Sau [LIMITED TIME],BBQ,14.62,Weekend,5,22,28
1478950,1892,Attaboy,American,24.67,Weekend,5,26,17
1491110,34249,Zibetto,Coffee,21.61,Weekend,Not given,22,27
1495134,271729,Bowery Meat Company,Steakhouse,26.31,Weekend,5,20,19
1494977,139759,Bobby Van's,Steakhouse,14.19,Weekend,3,35,24
1489326,121913,The Donut Pub,Bakery,5.06,Weekend,Not given,20,19
1484994,48185,Toby's Estate,Coffee,13.46,Weekend,5,26,26
1484314,156349,Shuka,Middle Eastern,8.09,Weekday,Not given,20,23
1493385,59626,Peter Pan Donut,Bakery,8.49,Weekday,Not given,30,20
1493524,167376,Fette Sau,BBQ,8.34,Weekday,5,32,17
1491331,375555,il Buco (20% off),Italian,4.5,Weekend,Not given,29,23
1480640,497803,Gammeok,Korean,11.65,Weekday,3,27,20
1484793,48316,Shuka,Middle Eastern,4.5,Weekday,Not given,21,23
1490941,494759,Bedouin Tent,Middle Eastern,22.08,Weekday,5,23,29
1484130,459837,Serendipity 3,Ice Cream,18.41,Weekend,Not given,21,31
1476852,369809,Five Guys Burgers and Fries,American,19.45,Weekday,3,28,28
1495329,356378,Lavagna - $5 off first order,Italian,19.36,Weekday,Not given,26,29
1487675,413465,Veniero's Pasticceria,Coffee,18.24,Weekday,4,26,32
1496930,116796,Jeju Noodle Bar,Korean,4.5,Weekend,Not given,24,15
1483447,434329,Sullivan Street Bakery,Bakery,24.5,Weekend,3,20,20
1487299,291214,Quality Italian,Italian,25.05,Weekend,5,29,19
1492441,295798,Little Collins,Coffee,19.91,Weekend,Not given,20,29
1492116,326251,Brooklyn Roastnig Company,Coffee,5.58,Weekend,Not given,25,23
1489098,215720,Di Fara Pizza,Italian,10.05,Weekday,5,31,17
1490244,413637, Locanda Verde ,Italian,27.25,Weekday,5,30,20
1484933,320561,Hill Country Barbecue Market,BBQ,21.3,Weekend,3,26,29
1480229,418358,Industry Kitchen,American,27.97,Weekday,5,21,24
1489975,135550,OddFellows,Ice Cream,16.05,Weekend,5,28,15
1484307,169383,Let's Meat BBQ - Williamsburg,Korean,28.72,Weekday,3,32,21
1489364,474371,Candle Cafe,Vegetarian,22.97,Weekday,3,32,18
1491916,446467,Kaffe 1668,Coffee,20.34,Weekend,Not given,30,22
1494238,163880,The Leopard at des Artistes,Italian,20.39,Weekend,Not given,25,28
1486877,139980,Sylvia's,Southern,35.0,Weekend,4,27,17
1478332,146456,Five Guys Burgers and Fries,American,12.18,Weekend,Not given,22,26
1489423,12997,Angel's Share,Japanese,8.41,Weekday,5,21,23
1479192,282983,BBQ Chicken,Korean,26.09,Weekday,3,20,33
1484319,368288,Dough,Bakery,9.18,Weekday,3,30,19
1482688,257630,Michael Jordan's,Steakhouse,14.96,Weekday,4,32,21
1477769,129798,TAO,Japanese,8.05,Weekday,Not given,26,31
1488403,60653,The Capital Grille,Steakhouse,11.61,Weekend,3,23,28
1493391,57464,Keens Steakhouse.,Steakhouse,17.44,Weekend,4,26,27
1488931,112446,Los Tacos No. 1,Mexican,14.91,Weekend,5,25,20
1496228,221705,Cha Cha Matcha,Dessert,21.22,Weekday,Not given,20,26
1494899,121806,PitÃ¡ Grill,Middle Eastern,13.5,Weekday,3,35,27
1495984,489666,Kaffe 1668,Coffee,26.02,Weekday,Not given,22,23
1477003,120833,Bareburger,American,32.93,Weekend,Not given,29,24
1483747,486066,Max,Italian,16.47,Weekday,5,24,20
1482597,252635,Le Coucou Ã±,French,30.18,Weekday,4,25,25
1484242,75983,Orwashers,Bakery,23.02,Weekday,4,27,28
1489625,311265,Double Zero,Vegetarian,12.47,Weekday,3,32,24
1491156,411609,Kristalbelli,Korean,25.56,Weekend,Not given,28,24
1487806,423614,cookshop,American,30.88,Weekday,4,30,24
1479314,317238,Tasty Hand-Pulled Noodles (permanently closed),Chinese,15.66,Weekend,3,21,28
1494067,172709,Mad for Chicken,Korean,17.25,Weekend,3,29,29
1485217,460764,**Supper**,Italian,16.45,Weekday,Not given,30,27
1490666,100452,The Halal Guys,Middle Eastern,19.32,Weekday,5,25,16
1478129,52256,Han Dynaty,Chinese,12.18,Weekend,Not given,30,15
1488051,209701,Joe's Pizza,Italian,10.3,Weekend,Not given,35,23
1477578,385150,Blue Ribbon Sushi,Japanese,12.18,Weekend,4,27,16
1493945,294489,BirriÃ¡-LÃ¡ndiÃ¡,Mexican,8.25,Weekend,5,24,17
1478177,80683,Blue Ribbon Sushi [LIMITED TIME],Japanese,11.59,Weekend,4,22,18
1480243,115570,Daniel,French,4.5,Weekend,4,30,27
1479930,226129,il Buco,Italian,9.06,Weekend,5,30,19
1490195,383332,Don Angie,Italian,14.19,Weekend,4,20,21
1485619,453121,Let's Meat BBQ,Korean,12.82,Weekend,Not given,24,32
1493621,477315,Lady M,Dessert,15.69,Weekend,Not given,24,29
1479200,347880,Russ & Daughters,Deli,19.68,Weekday,5,20,27
1486939,93490,Argentina Steakhouse,Steakhouse,11.54,Weekday,3,20,25
1479549,318848,Argentina Steakhouse,Steakhouse,21.34,Weekday,5,27,24
1495925,46475,Hometown Bar-B-Que,BBQ,4.5,Weekend,5,25,26
1493149,3822,Rao's,Italian,7.27,Weekday,4,35,18
1496948,449469,Sweatshop,Coffee,25.48,Weekend,5,30,21
1481988,318091,B&H Dairy,Vegetarian,4.5,Weekday,5,25,17
1478889,67870,Shuka,Middle Eastern,32.06,Weekend,4,30,23
1483373,77730,Maman,Coffee,7.96,Weekday,4,32,16
1476772,149984,Sushi of Gari.,Japanese,12.13,Weekday,5,29,26
1497407,95582,Ralph's Coffee,Coffee,23.88,Weekday,Not given,22,15
1491403,142445,El Vez,Mexican,19.6,Weekday,5,23,21
1490598,266531,The River Cafe - East Village,American,13.26,Weekday,5,28,16
1478539,42797,Keens Steakhouse,Steakhouse,19.52,Weekday,Not given,34,28
1492919,8551,Champs Diner (Original Location),Vegetarian,15.57,Weekday,Not given,26,22
1477858,60052,Rubirosa,Italian,5.77,Weekend,Not given,27,21
1483006,45835,Patisserie Chanson,Dessert,12.81,Weekday,Not given,25,25
1484833,377076,Seasoned Vegan SoHo,Vegetarian,12.08,Weekday,5,35,24
1482635,147678,Frenchette,French,10.42,Weekday,Not given,26,26
1495959,350888,Jean-Georges - CLOSED,French,11.66,Weekday,3,20,15
1497148,354865,Le Gigot - CLOSED,French,10.48,Weekday,5,24,30
1493650,160352,Del Frisco's,Steakhouse,16.99,Weekday,5,26,19
1494773,204074,Charlie Bird,Italian,15.88,Weekend,5,29,23
1490461,368275,Scarpetta,Italian,14.08,Weekend,3,20,19
1493285,470840,Ping's Seafood,Chinese,10.52,Weekend,5,21,29
1482497,57715,Modern Love Brooklyn (archived),Vegetarian,22.71,Weekday,5,26,15
1485937,254683,Mile End Deli,Deli,30.2,Weekend,4,23,26
1496459,186680,Orwashers,Bakery,5.65,Weekday,Not given,24,21
1493757,357594,Caffe Reggio,Coffee,21.48,Weekday,5,24,33
1481583,190601,Maman.,Coffee,14.58,Weekday,5,27,20
1479176,165754,The Smith,American,11.23,Weekend,3,27,21
1479590,42750,Peasant,Italian,16.98,Weekend,5,20,23
1483015,305192,Caffe Dante,Coffee,8.32,Weekday,4,27,31
1487263,407841,Mr. K's,Chinese,16.02,Weekday,5,31,29
1482326,283523,Maialino,Italian,17.26,Weekend,5,28,27
1478709,23152,Quality Italian Brooklyn,Italian,17.51,Weekday,Not given,23,21
1487029,241948,Bobby Van's,Steakhouse,15.18,Weekday,3,26,29
1489992,222057,Miss Ada,Middle Eastern,28.8,Weekday,Not given,25,27
1492569,211171,Mimi's Hummus,Middle Eastern,15.6,Weekend,5,29,26
1491261,287300,Nakamura,Japanese,9.66,Weekday,3,32,23
